"","score_spatial_density","score_spatial_lastupdate","score_spatial_climfreq","score_spatial_completeness","score_spatial_modeldisagree","total","cellID"
"2991",1,1,0.345707656612529,1,0.519882945471415,0.773118120416789,2991
"2992",0.602983525218638,0.0208333333333334,0.345707656612529,0.215960144635439,0.467963326545949,0.330689597269177,2992
"2993",1,1,0.303944315545244,1,0.40464245787627,0.741717354684303,2993
"2994",1,1,0.303944315545244,1,0.392061183028225,0.739201099714694,2994
"2995",1,1,0.303944315545244,1,0.387562089712682,0.738301281051585,2995
"3031",1,1,0,1,0.382095771983494,0.676419154396699,3031
"3032",1,1,0,1,0.387313633587703,0.677462726717541,3032
"3084",1,1,0.737819025522042,1,0.523218567992137,0.852207518702836,3084
"3085",1,1,0.737819025522042,1,0.528841868677284,0.853332178839865,3085
"3086",1,1,0.737819025522042,1,0.53669292658783,0.854902390421974,3086
"3087",1,1,0.737819025522042,1,0.557952762562218,0.859154357616852,3087
"3141",1,1,0.368909512761021,1,0.385356475644208,0.750853197681046,3141
"3242",1,1,0.983758700696056,1,1,0.996751740139211,3242
"3243",1,1,0.983758700696056,1,0.937417354469319,0.984235211033075,3243
"3244",1,1,0.967517401392111,1,0.836239469399024,0.960751374158227,3244
"3246",1,1,0.962877030162413,1,0.483402978749821,0.889256001782447,3246
"3279",1,1,0.965197215777262,1,0.790963009785613,0.951232045112575,3279
"3280",1,1,0.948955916473318,1,0.746465522379533,0.93908428777057,3280
"3281",1,1,0.948955916473318,1,0.720952077928348,0.933981598880333,3281
"3282",1,1,0.835266821345708,1,0.73002645682783,0.913058655634708,3282
"3283",1,1,0.728538283062645,1,0.728004072077037,0.891308471027936,3283
"3284",1,1,0.728538283062645,1,0.680412980488377,0.881790252710204,3284
"3285",1,1,0.728538283062645,1,0.617904900093153,0.86928863663116,3285
"3286",1,1,0.728538283062645,1,0.561469987267685,0.858001654066066,3286
"3287",1,1,0.728538283062645,1,0.502173655055246,0.846142387623578,3287
"3362",1,1,0.368909512761021,1,0.516019495174932,0.776985801587191,3362
"3378",1,1,0.737819025522042,1,0.485146911533667,0.844593187411142,3378
"3379",0.666150269559686,0.0416666666666666,0.737819025522042,0.358113757235106,0.498052976264906,0.460360539049681,3379
"3380",1,1,0.737819025522042,1,0.527934423712845,0.853150689846977,3380
"3381",1,1,0,1,0.535878298945706,0.707175659789141,3381
"3434",1,1,0.368909512761021,1,0.389895610578982,0.751761024668001,3434
"3572",1,1,0.965197215777262,1,0.841283864483172,0.961296216052087,3572
"3573",1,1,0.988399071925754,1,0.797950060106644,0.95726982640648,3573
"3574",1,1,0.988399071925754,1,0.781694436107353,0.954018701606621,3574
"3575",1,1,0.948955916473318,1,0.78972638875354,0.947736461045372,3575
"3576",1,1,0.835266821345708,1,0.793363738316699,0.925726111932481,3576
"3577",1,1,0.728538283062645,1,0.756209714089751,0.896949599430479,3577
"3579",1,1,0.835266821345708,1,0.664922391949088,0.900037842658959,3579
"3623",1,1,0,1,0.435521903773834,0.687104380754767,3623
"3624",1,1,0,1,0.467827779297811,0.693565555859562,3624
"3671",1,1,0.737819025522042,1,0.440151521448884,0.835594109394185,3671
"3672",1,1,0.737819025522042,1,0.474538499999204,0.842471505104249,3672
"3673",1,1,0.737819025522042,1,0.528320903157823,0.853227985735973,3673
"3674",1,1,0.624129930394432,1,0.536225302730736,0.832071046625034,3674
"3675",1,1,0.624129930394432,1,0.506889793755594,0.826203944830005,3675
"3676",1,1,0.737819025522042,1,0.500513201265556,0.84766644535752,3676
"3677",1,1,0.737819025522042,1,0.494711623406449,0.846506129785698,3677
"3680",1,1,0.39907192575406,1,0.470579048859442,0.7739301949227,3680
"3681",1,1,0.39907192575406,1,0.435290709406968,0.766872527032206,3681
"3710",1,1,0.39907192575406,1,0.463826022701688,0.77257958969115,3710
"3866",1,1,0.988399071925754,1,0.804806303088528,0.958641075002856,3866
"3867",1,1,0.988399071925754,1,0.793977591903386,0.956475332765828,3867
"3868",1,1,0.988399071925754,1,0.804185375010811,0.958516889387313,3868
"3869",1,1,0.965197215777262,1,0.809128180403766,0.954865079236206,3869
"3964",1,1,0.737819025522042,1,0.454175992467082,0.838399003597825,3964
"3965",1,1,0.737819025522042,1,0.478966565424805,0.843357118189369,3965
"3966",1,1,0.737819025522042,1,0.518455030201887,0.851254811144786,3966
"3967",1,1,0.624129930394432,1,0.586057310098111,0.842037448098509,3967
"3968",1,1,0.624129930394432,1,0.57044440360891,0.838914866800668,3968
"3969",1,1,0,1,0.500468561227155,0.700093712245431,3969
"3970",1,1,0,1,0.481670223661803,0.69633404473236,3970
"4242",1,1,0.368909512761021,1,0.398473360208146,0.753476574593833,4242
"4243",1,1,0.368909512761021,1,0.459085901476747,0.765599082847554,4243
"4258",1,1,0.368909512761021,1,0.413557519237752,0.756493406399755,4258
"4259",0.580206188453712,0.0833333333333334,0.737819025522042,0.179623655946678,0.461206409418128,0.408437722534779,4259
"4260",1,1,0,1,0.550347896939522,0.710069579387904,4260
"4261",1,1,0.624129930394432,1,0.53270362109592,0.83136671029807,4261
"4262",1,1,0.624129930394432,1,0.492832638588837,0.823392513796654,4262
"4263",1,1,0.624129930394432,1,0.491381165264178,0.823102219131722,4263
"4292",1,1,0.39907192575406,1,0.505466759884877,0.780907737127787,4292
"4323",1,1,0.39907192575406,1,0.428012473035135,0.765416879757839,4323
"4528",1,1,0.737819025522042,1,0.397382615181115,0.827040328140631,4528
"4529",1,1,0.737819025522042,1,0.372179740886154,0.821999753281639,4529
"4534",1,1,0.737819025522042,1,0.439039411458942,0.835371687396197,4534
"4535",1,1,0.368909512761021,1,0.383745260312088,0.750530954614622,4535
"4536",1,1,0.368909512761021,1,0.35374453694538,0.74453080994128,4536
"4537",1,1,0.368909512761021,1,0.40192203309553,0.75416630917131,4537
"4538",1,1,0.368909512761021,1,0.493344124290318,0.772450727410268,4538
"4563",1,1,0.624129930394432,1,0.551662195883106,0.835158425255508,4563
"4564",1,1,0,1,0.567378672920988,0.713475734584198,4564
"4565",1,1,0,1,0.627098484166493,0.725419696833299,4565
"4566",1,1,0,1,0.683798407425952,0.73675968148519,4566
"4567",1,1,0.303944315545244,1,0.683950579728011,0.797578979054651,4567
"4568",1,1,0.303944315545244,1,0.670726375135145,0.794934138136078,4568
"4614",1,1,0.39907192575406,1,0.439365545495433,0.767687494249899,4614
"4615",1,1,0.39907192575406,1,0.435914467281098,0.766997278607032,4615
"4616",1,1,0.39907192575406,1,0.4404084669631,0.767896078543432,4616
"4821",1,1,0.737819025522042,1,0.475539964949434,0.842671798094295,4821
"4822",1,1,0.737819025522042,1,0.413423811357282,0.830248567375865,4822
"4823",1,1,0.737819025522042,1,0.434560338953014,0.834475872895011,4823
"4824",1,1,0.737819025522042,1,0.472945890578494,0.842152983220107,4824
"4825",1,1,0.624129930394432,1,0.481327676806122,0.821091521440111,4825
"4826",1,1,0.624129930394432,1,0.484579042138675,0.821741794506621,4826
"4827",1,1,0.737819025522042,1,0.492076092518071,0.845979023608023,4827
"4828",1,1,0.737819025522042,1,0.449735617427089,0.837510928589826,4828
"4829",1,1,0.368909512761021,1,0.362812761037665,0.746344454759737,4829
"4830",1,1,0.368909512761021,1,0.33045092628964,0.739872087810132,4830
"4831",1,1,0.368909512761021,1,0.370505421094045,0.747882986771013,4831
"4832",1,1,0.368909512761021,1,0.435592648684136,0.760900432289031,4832
"4833",1,1,0.737819025522042,1,0.486336274965658,0.84483106009754,4833
"4837",1,1,0.624129930394432,1,0.515838883418932,0.827993762762673,4837
"4853",1,1,0,1,0.451309408701659,0.690261881740332,4853
"4854",1,1,0,1,0.485427344358102,0.69708546887162,4854
"4855",1,1,0.624129930394432,1,0.515201896246576,0.827866365328201,4855
"4856",1,1,0.624129930394432,1,0.522066204148234,0.829239226908533,4856
"4857",1,1,0.624129930394432,1,0.547258749686291,0.834277736016144,4857
"4858",1,1,0,1,0.561135576076689,0.712227115215338,4858
"4859",1,1,0,1,0.551223011479953,0.710244602295991,4859
"4860",1,1,0,1,0.542768923953997,0.708553784790799,4860
"4861",1,1,0.303944315545244,1,0.541057816808531,0.769000426470755,4861
"4862",1,1,0.303944315545244,1,0.562541631168934,0.773297189342836,4862
"4863",1,1,0.303944315545244,1,0.599877399070447,0.780764342923138,4863
"4865",1,1,0.345707656612529,1,0.62333124694802,0.79380778071211,4865
"5115",1,1,0.737819025522042,1,0.477786045106601,0.843121014125729,5115
"5116",1,1,0.737819025522042,1,0.488057498633297,0.845175304831068,5116
"5117",1,1,0.737819025522042,1,0.467892935360199,0.841142392176448,5117
"5118",1,1,0,1,0.431089310673974,0.686217862134795,5118
"5119",1,1,0.737819025522042,1,0.45531074082832,0.838625953270072,5119
"5120",1,1,0.737819025522042,1,0.491094931357098,0.845782791375828,5120
"5121",1,1,0.737819025522042,1,0.492615593204032,0.846086923745215,5121
"5122",1,1,0.368909512761021,1,0.455693400048142,0.764920582561833,5122
"5123",1,1,0.368909512761021,1,0.404539807011422,0.754689863954489,5123
"5124",1,1,0.368909512761021,1,0.367917996744673,0.747365501901139,5124
"5125",1,1,0.368909512761021,1,0.347025114620019,0.743186925476208,5125
"5126",1,1,0.368909512761021,1,0.356102323315913,0.745002367215387,5126
"5127",1,1,0.368909512761021,1,0.394545390553467,0.752690980662898,5127
"5128",1,1,0.737819025522042,1,0.450509496000879,0.837665704304584,5128
"5129",1,1,0.737819025522042,1,0.517909586943461,0.851145722493101,5129
"5130",1,1,0,1,0.555342487606818,0.711068497521364,5130
"5131",1,1,0,1,0.537447421056197,0.707489484211239,5131
"5132",1,1,0.624129930394432,1,0.493028319010731,0.823431649881033,5132
"5146",1,1,0,1,0.509634484040567,0.701926896808113,5146
"5147",1,1,0.624129930394432,1,0.534877258464938,0.831801437771874,5147
"5148",1,1,0.624129930394432,1,0.540553193363349,0.832936624751556,5148
"5149",1,1,0.624129930394432,1,0.560004930920248,0.836826972262936,5149
"5150",1,1,0.624129930394432,1,0.565414935700835,0.837908973219053,5150
"5151",1,1,0.624129930394432,1,0.527167690374996,0.830259524153885,5151
"5152",1,1,0.624129930394432,1,0.501706031198152,0.825167192318517,5152
"5153",1,1,0,1,0.478173868704875,0.695634773740975,5153
"5154",1,1,0,1,0.469532094931888,0.693906418986378,5154
"5155",1,1,0.303944315545244,1,0.489250611545534,0.758638985418156,5155
"5156",1,1,0.303944315545244,1,0.53115805704056,0.767020474517161,5156
"5157",1,1,0.303944315545244,1,0.584226290329684,0.777634121174986,5157
"5158",1,1,0.303944315545244,1,0.615235906862203,0.783836044481489,5158
"5159",1,1,0.345707656612529,1,0.613395336530885,0.791820598628683,5159
"5173",1,1,0.39907192575406,1,0.523996408280904,0.784613666806993,5173
"5174",1,1,0.39907192575406,1,0.497538165552641,0.77932201826134,5174
"5197",1,1,0.39907192575406,1,0.417049983224613,0.763224381795735,5197
"5198",1,1,0.39907192575406,1,0.421228177627028,0.764060020676218,5198
"5409",1,1,0.737819025522042,1,0.502161840655225,0.847996173235453,5409
"5410",1,1,0.737819025522042,1,0.503744758023224,0.848312756709053,5410
"5411",1,1,0.737819025522042,1,0.485835966960005,0.844730998496409,5411
"5412",1,1,0.737819025522042,1,0.466932148733392,0.840950234851087,5412
"5413",1,1,0.737819025522042,1,0.440562266398095,0.835676258384027,5413
"5414",1,1,0.737819025522042,1,0.468131274963005,0.841190060097009,5414
"5415",1,1,0.737819025522042,1,0.503491491244345,0.848262103353277,5415
"5416",1,1,0.737819025522042,1,0.473684891911504,0.842300783486709,5416
"5417",1,1,0.737819025522042,1,0.448740873243338,0.837311979753076,5417
"5418",1,1,0.368909512761021,1,0.438725304057203,0.761526963363645,5418
"5419",1,1,0.368909512761021,1,0.444022895175321,0.762586481587268,5419
"5420",1,1,0.368909512761021,1,0.48278841771403,0.77033958609501,5420
"5421",1,1,0.368909512761021,1,0.514333643962444,0.776648631344693,5421
"5422",1,1,0.368909512761021,1,0.518087439647959,0.777399390481796,5422
"5423",1,1,0.737819025522042,1,0.486782887584392,0.844920382621287,5423
"5424",1,1,0.737819025522042,1,0.478851109731192,0.843334027050647,5424
"5425",1,1,0.737819025522042,1,0.481023332202004,0.843768471544809,5425
"5426",1,1,0,1,0.494404095281368,0.698880819056274,5426
"5427",1,1,0.624129930394432,1,0.490550549272327,0.822936095933352,5427
"5428",1,1,0.624129930394432,1,0.476365770287385,0.820099140136363,5428
"5429",1,1,0.624129930394432,1,0.458877062501536,0.816601398579194,5429
"5430",1,1,0.624129930394432,1,0.452138185325843,0.815253623144055,5430
"5439",1,1,0.624129930394432,1,0.552842291731848,0.835394444425256,5439
"5440",1,1,0.624129930394432,1,0.578439144432278,0.840513814965342,5440
"5441",1,1,0.911832946635731,1,0.547603914103652,0.891887372147877,5441
"5442",1,1,0.911832946635731,1,0.546240588937229,0.891614707114592,5442
"5443",1,1,0.911832946635731,1,0.57422975152442,0.89721253963203,5443
"5444",1,1,0.911832946635731,1,0.590561355557375,0.900478860438621,5444
"5445",1,1,0.624129930394432,1,0.574833559333845,0.839792697945655,5445
"5446",1,1,0.624129930394432,1,0.516449058270283,0.828115797732943,5446
"5447",1,1,0,1,0.479064122656111,0.695812824531222,5447
"5448",1,1,0,1,0.480377572660771,0.696075514532154,5448
"5449",1,1,0.303944315545244,1,0.518986961182445,0.764586255345538,5449
"5450",1,1,0.303944315545244,1,0.579368591063821,0.776662581321813,5450
"5451",1,1,0.303944315545244,1,0.614459622961463,0.783680787701341,5451
"5452",1,1,0.303944315545244,1,0.61655551167406,0.784099965443861,5452
"5453",1,1,0.345707656612529,1,0.588165154700548,0.786774562262616,5453
"5702",1,1,0.624129930394432,1,0.477439041321572,0.820313794343201,5702
"5703",1,1,0,1,0.4832455713244,0.69664911426488,5703
"5704",1,1,0,1,0.506993859518648,0.70139877190373,5704
"5705",1,1,0.737819025522042,1,0.526465476395342,0.852856900383477,5705
"5707",1,1,0.737819025522042,1,0.482303461353913,0.844024497375191,5707
"5708",1,1,0.737819025522042,1,0.504044362718352,0.848372677648079,5708
"5709",1,1,0.737819025522042,1,0.488956029739038,0.845355011052216,5709
"5710",1,1,0.737819025522042,1,0.471155266153849,0.841794858335178,5710
"5711",1,1,0.737819025522042,1,0.469504079947408,0.84146462109389,5711
"5712",1,1,0.368909512761021,1,0.476008579235272,0.768983618399259,5712
"5713",1,1,0.368909512761021,1,0.511152245346179,0.77601235162144,5713
"5714",1,1,0.368909512761021,1,0.535625315146468,0.780906965581498,5714
"5715",1,1,0.368909512761021,1,0.531217977979585,0.780025498148121,5715
"5716",1,1,0.737819025522042,1,0.508533339511722,0.849270473006753,5716
"5717",1,1,0,1,0.4874483849556,0.69748967699112,5717
"5718",1,1,0,1,0.460162073052256,0.692032414610451,5718
"5719",1,1,0,1,0.472259381968926,0.694451876393785,5719
"5720",1,1,0,1,0.48943971269077,0.697887942538154,5720
"5721",1,1,0,1,0.514165624800477,0.702833124960095,5721
"5722",1,1,0,1,0.488539412962272,0.697707882592454,5722
"5723",1,1,0,1,0.459003059186784,0.691800611837357,5723
"5724",1,1,0.624129930394432,1,0.484673274359197,0.821760640950726,5724
"5733",1,1,0.911832946635731,1,0.65943258690968,0.914253106709082,5733
"5734",1,1,0.911832946635731,1,0.638119055548373,0.909990400436821,5734
"5735",1,1,0.911832946635731,1,0.618634916822556,0.906093572691657,5735
"5736",1,1,0.911832946635731,1,0.564538052537646,0.895274199834675,5736
"5737",1,1,0.911832946635731,1,0.541291699481988,0.890624929223544,5737
"5738",1,1,0.624129930394432,1,0.56706718308093,0.838239422695072,5738
"5739",1,1,0.624129930394432,1,0.556929720414346,0.836211930161756,5739
"5740",1,1,0,1,0.512898300477334,0.702579660095467,5740
"5741",1,1,0,1,0.489870761429238,0.697974152285848,5741
"5742",1,1,0.303944315545244,1,0.490520624175269,0.758892987944103,5742
"5743",1,1,0.303944315545244,1,0.525938143833953,0.765976491875839,5743
"5744",1,1,0.303944315545244,1,0.581135869668067,0.777016037042662,5744
"5745",1,1,0.303944315545244,1,0.596704136118867,0.780129690332822,5745
"5746",1,1,0.345707656612529,1,0.567091094860612,0.782559750294628,5746
"5747",1,1,0.39907192575406,1,0.514002982251694,0.782614981601151,5747
"5748",1,1,0.39907192575406,1,0.504507034431725,0.780715792037157,5748
"5995",1,1,0.624129930394432,1,0.449837419353013,0.814793469949489,5995
"5996",1,1,0.624129930394432,1,0.482742787246886,0.821374543528264,5996
"6001",1,1,0.737819025522042,1,0.51914542978152,0.851392891060712,6001
"6002",1,1,0.737819025522042,1,0.47047073840177,0.841657952784762,6002
"6003",1,1,0.737819025522042,1,0.43971445939304,0.835506696983016,6003
"6004",1,1,0.737819025522042,1,0.450434930865421,0.837650791277493,6004
"6005",1,1,0,1,0.462390184002206,0.692478036800441,6005
"6006",1,1,0.737819025522042,1,0.456538235766964,0.838871452257801,6006
"6007",1,1,0.368909512761021,1,0.471793880459142,0.768140678644033,6007
"6008",1,1,0.737819025522042,1,0.514264030970707,0.85041661129855,6008
"6009",1,1,0,1,0.505675386625356,0.701135077325071,6009
"6011",1,1,0,1,0.471437184621401,0.69428743692428,6011
"6012",1,1,0,1,0.47016582783837,0.694033165567674,6012
"6013",1,1,0,1,0.453785268327486,0.690757053665497,6013
"6014",1,1,0.737819025522042,1,0.420990616218235,0.831761928348056,6014
"6015",1,1,0.737819025522042,1,0.402328604095034,0.828029525923415,6015
"6016",1,1,0,1,0.444272836943417,0.688854567388683,6016
"6017",1,1,0.624129930394432,1,0.486166204201293,0.822059226919145,6017
"6018",1,1,0.624129930394432,1,0.49869668420374,0.824565322919634,6018
"6019",1,1,0.624129930394432,1,0.538830696287325,0.832592125336351,6019
"6028",1,1,0.911832946635731,1,0.645112331421511,0.911389055611448,6028
"6029",1,1,0.911832946635731,1,0.636255422376297,0.909617673802406,6029
"6030",1,1,0.624129930394432,1,0.54771597404157,0.8343691808872,6030
"6031",1,1,0.624129930394432,1,0.487139229697581,0.822253832018403,6031
"6032",1,1,0.624129930394432,1,0.469812386266503,0.818788463332187,6032
"6033",1,1,0,1,0.465714345847459,0.693142869169492,6033
"6034",1,1,0.303944315545244,1,0.465076014521808,0.75380406601341,6034
"6035",1,1,0.303944315545244,1,0.518194193717604,0.76442770185257,6035
"6036",1,1,0.303944315545244,1,0.583292386768792,0.777447340462807,6036
"6037",1,1,0.303944315545244,1,0.59974192256722,0.780737247622493,6037
"6038",1,1,0.303944315545244,1,0.572955635689888,0.775379990247026,6038
"6039",1,1,0.345707656612529,1,0.559273853017191,0.780996301925944,6039
"6040",1,1,0.39907192575406,1,0.566309009877228,0.793076187126258,6040
"6041",1,1,0.39907192575406,1,0.574960758682567,0.794806536887325,6041
"6063",1,1,0.39907192575406,1,0.382336729147982,0.756281730980409,6063
"6064",1,1,0.39907192575406,1,0.363298990806168,0.752474183312046,6064
"6251",1,1,0.614849187935035,1,0.405567164598822,0.804083270506772,6251
"6252",1,1,0.614849187935035,1,0.404819886111306,0.803933814809268,6252
"6253",1,1,0.39907192575406,1,0.450023902936568,0.769819165738126,6253
